Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
ALLOPURINOL,ERLOTINIB HYDROCHLORIDE,63,151,251,-3.4,0,0
ANASTROZOLE,TOPOTECAN HYDROCHLORIDE,66,659,287,-3.77,0,0
ANASTROZOLE,CARMUSTINE,73,659,119,-2.61,0,0
QUINACRINE HYDROCHLORIDE,AMIFOSTINE,25,268,391,7.0,0,1
MITOTANE,METHOTREXATE,13,387,285,2.05,0,1
TRETINOIN,TOPOTECAN HYDROCHLORIDE,14,30,287,6.09,0,1
DASATINIB,METHOTREXATE,37,121,285,-4.9,0,0
PACLITAXEL,BLEOMYCIN,39,702,493,-2.14,0,0
CYTARABINE HYDROCHLORIDE,AZACYTIDINE,46,474,738,4.71,0,1
CYTARABINE HYDROCHLORIDE,BORTEZOMIB,18,474,130,-3.23,0,0
ALLOPURINOL,IXABEPILONE,25,151,362,0.73,0,1
RALOXIFENE,ABIRATERONE,31,496,430,-0.54,0,0
FLUDARABINE BASE,IXABEPILONE,66,107,362,-0.55,0,0
5-FU,METHOTREXATE,61,663,285,-7.82,0,0
SORAFENIB,IMIQUIMOD,19,142,554,-2.59,0,0
AZACYTIDINE,BLEOMYCIN,12,738,493,-3.6,0,0
LETROZOLE,CELECOXIB,18,603,615,-3.28,0,0
LENALIDOMIDE,BLEOMYCIN,45,425,493,-1.72,0,0
IMATINIB,ARSENIC TRIOXIDE,73,577,112,3.61,0,1
RALOXIFENE,BLEOMYCIN,54,496,493,5.24,0,1
FLUDARABINE BASE,SUNITINIB,20,107,727,-4.97,0,0
TAMOXIFEN CITRATE,DASATINIB,55,456,121,1.4,0,1
LAPATINIB,FULVESTRANT,25,545,45,0.94,0,1
ZOLEDRONIC ACID,ANASTROZOLE,38,1,659,4.05,0,1
LAPATINIB,BLEOMYCIN,35,545,493,0.87,0,1
FULVESTRANT,IXABEPILONE,20,45,362,1.31,0,1
LETROZOLE,IXABEPILONE,41,603,362,-0.44,0,0
FULVESTRANT,CARMUSTINE,57,45,119,2.97,0,1
SORAFENIB,CARMUSTINE,30,142,119,6.58,0,1
PRALATREXATE,THALIDOMIDE,30,739,349,-5.59,0,0
5-FU,BLEOMYCIN,35,663,493,-1.04,0,0
LAPATINIB,METHOXSALEN,63,545,356,-7.22,0,0
THALIDOMIDE,TOPOTECAN HYDROCHLORIDE,48,349,287,-19.29,0,0
THALIDOMIDE,ERLOTINIB HYDROCHLORIDE,63,349,251,-6.04,0,0
LETROZOLE,AZACYTIDINE,54,603,738,1.79,0,1
BLEOMYCIN,IMIQUIMOD,38,493,554,-8.96,0,0
HYDROXYUREA,METHOTREXATE,38,352,285,1.17,0,1
RALOXIFENE,PACLITAXEL,60,496,702,8.37,0,1
SUNITINIB,BORTEZOMIB,4,727,130,-3.09,0,0
DOCETAXEL,BORTEZOMIB,13,661,130,-9.9,0,0
IMATINIB,ZOLEDRONIC ACID,4,577,1,8.16,0,1
FULVESTRANT,THALIDOMIDE,38,45,349,3.12,0,1
5-FU,BLEOMYCIN,66,663,493,4.76,0,1
PRALATREXATE,CARMUSTINE,3,739,119,0.12,0,1
TRETINOIN,AMIFOSTINE,35,30,391,3.59,0,1
ZOLEDRONIC ACID,CARMUSTINE,55,1,119,2.68,0,1
ANASTROZOLE,ALLOPURINOL,31,659,151,-3.21,0,0
TENIPOSIDE,METHOTREXATE,19,589,285,-1.39,0,0
CELECOXIB,MERCAPTOPURINE,35,615,343,-8.67,0,0
TRETINOIN,HYDROXYUREA,38,30,352,-1.33,0,0
IMATINIB,LAPATINIB,55,577,545,3.36,0,1
TRETINOIN,PRALATREXATE,52,30,739,-4.78,0,0
AZACYTIDINE,CARMUSTINE,73,738,119,0.07,0,1
FULVESTRANT,DOCETAXEL,17,45,661,17.9,0,1
DASATINIB,ALLOPURINOL,31,121,151,-2.17,0,0
SUNITINIB,AMIFOSTINE,20,727,391,1.42,0,1
RALOXIFENE,ALLOPURINOL,21,496,151,-6.82,0,0
CELECOXIB,PACLITAXEL,20,615,702,8.11,0,1
ZOLEDRONIC ACID,TOPOTECAN HYDROCHLORIDE,71,1,287,-0.97,0,0
RALOXIFENE,DOCETAXEL,16,496,661,-0.32,0,0
THALIDOMIDE,ARSENIC TRIOXIDE,66,349,112,0.83,0,1
MITOTANE,ALLOPURINOL,20,387,151,-1.08,0,0
LAPATINIB,ALLOPURINOL,50,545,151,-3.92,0,0
RALOXIFENE,MERCAPTOPURINE,35,496,343,1.98,0,1
FLUDARABINE BASE,PACLITAXEL,55,107,702,3.12,0,1
PRALATREXATE,IXABEPILONE,54,739,362,7.44,0,1
IMIQUIMOD,ARSENIC TRIOXIDE,53,554,112,-1.5,0,0
CELECOXIB,SUNITINIB,21,615,727,1.11,0,1
RALOXIFENE,ANASTROZOLE,3,496,659,-1.55,0,0
METHOXSALEN,IMIQUIMOD,13,356,554,-3.12,0,0
FULVESTRANT,ZOLEDRONIC ACID,55,45,1,3.43,0,1
DOCETAXEL,METHOXSALEN,48,661,356,-7.23,0,0
CELECOXIB,ALLOPURINOL,70,615,151,-6.54,0,0
TRETINOIN,PACLITAXEL,42,30,702,17.34,0,1
DOCETAXEL,ALLOPURINOL,52,661,151,-8.31,0,0
TAMOXIFEN CITRATE,ARSENIC TRIOXIDE,4,456,112,-7.27,0,0
CYTARABINE HYDROCHLORIDE,TAMOXIFEN CITRATE,33,474,456,2.26,0,1
QUINACRINE HYDROCHLORIDE,METHOXSALEN,71,268,356,2.95,0,1
ALLOPURINOL,METHOXSALEN,12,151,356,-2.6,0,0
DOCETAXEL,ZOLEDRONIC ACID,50,661,1,-0.14,0,0
AZACYTIDINE,IMIQUIMOD,36,738,554,-3.71,0,0
LETROZOLE,LAPATINIB,50,603,545,8.43,0,1
RALOXIFENE,LETROZOLE,42,496,603,0.64,0,1
TRETINOIN,THALIDOMIDE,33,30,349,-6.54,0,0
IMATINIB,TOPOTECAN HYDROCHLORIDE,48,577,287,-0.12,0,0
SUNITINIB,TOPOTECAN HYDROCHLORIDE,19,727,287,0.5,0,1
METHOXSALEN,IXABEPILONE,42,356,362,3.03,0,1
FLUDARABINE BASE,DASATINIB,48,107,121,2.0,0,1
FULVESTRANT,SORAFENIB,54,45,142,0.76,0,1
METHOTREXATE,CELECOXIB,70,285,615,-0.14,0,0
FLUDARABINE BASE,SORAFENIB,57,107,142,-1.92,0,0
ALLOPURINOL,IMIQUIMOD,46,151,554,1.01,0,1
PACLITAXEL,ZOLEDRONIC ACID,38,702,1,-7.14,0,0
TOPOTECAN HYDROCHLORIDE,ARSENIC TRIOXIDE,60,287,112,0.4,0,1
CYTARABINE HYDROCHLORIDE,PRALATREXATE,5,474,739,-5.69,0,0
ALLOPURINOL,QUINACRINE HYDROCHLORIDE,50,151,268,-8.14,0,0
TAMOXIFEN CITRATE,DASATINIB,57,456,121,7.24,0,1
GEFITINIB,AMIFOSTINE,8,655,391,-3.79,0,0
SUNITINIB,SORAFENIB,60,727,142,10.0,0,1
METHOXSALEN,ERLOTINIB HYDROCHLORIDE,8,356,251,1.49,0,1
SORAFENIB,THALIDOMIDE,66,142,349,-10.24,0,0
PRALATREXATE,QUINACRINE HYDROCHLORIDE,55,739,268,-6.45,0,0
ERLOTINIB HYDROCHLORIDE,BORTEZOMIB,21,251,130,-0.38,0,0
TRETINOIN,NILOTINIB,25,30,8,-0.43,0,0
IMIQUIMOD,ERLOTINIB HYDROCHLORIDE,25,554,251,4.45,0,1
QUINACRINE HYDROCHLORIDE,IMIQUIMOD,54,268,554,26.31,0,1
CELECOXIB,FULVESTRANT,38,615,45,2.34,0,1
LAPATINIB,BLEOMYCIN,71,545,493,-1.39,0,0
PACLITAXEL,BORTEZOMIB,42,702,130,-0.06,0,0
TAMOXIFEN CITRATE,TOPOTECAN HYDROCHLORIDE,16,456,287,-1.18,0,0
CELECOXIB,DOCETAXEL,5,615,661,5.9,0,1
IMATINIB,TOPOTECAN HYDROCHLORIDE,25,577,287,-4.21,0,0
DAUNORUBICIN HYDROCHLORIDE,BLEOMYCIN,45,65,493,4.18,0,1
AZACYTIDINE,HYDROXYUREA,17,738,352,2.87,0,1
PRALATREXATE,METHOTREXATE,16,739,285,1.01,0,1
RALOXIFENE,AMIFOSTINE,4,496,391,3.26,0,1
SORAFENIB,BORTEZOMIB,52,142,130,4.48,0,1
PACLITAXEL,ZOLEDRONIC ACID,46,702,1,-6.25,0,0
TAMOXIFEN CITRATE,IXABEPILONE,73,456,362,1.05,0,1
CYTARABINE HYDROCHLORIDE,TAMOXIFEN CITRATE,53,474,456,-3.05,0,0
TAMOXIFEN CITRATE,SORAFENIB,66,456,142,-0.51,0,0
RALOXIFENE,PAZOPANIB HYDROCHLORIDE,41,496,125,-1.17,0,0
LETROZOLE,NILOTINIB,5,603,8,1.36,0,1
ANASTROZOLE,METHOXSALEN,19,659,356,-0.55,0,0
TRETINOIN,QUINACRINE HYDROCHLORIDE,61,30,268,-0.62,0,0
CYTARABINE HYDROCHLORIDE,MITOTANE,73,474,387,-5.74,0,0
CYTARABINE HYDROCHLORIDE,HYDROXYUREA,16,474,352,-1.7,0,0
DASATINIB,LAPATINIB,50,121,545,3.57,0,1
LENALIDOMIDE,METHOTREXATE,5,425,285,-1.4,0,0
IMATINIB,DASATINIB,54,577,121,-2.52,0,0
TAMOXIFEN CITRATE,AZACYTIDINE,38,456,738,-1.06,0,0
MITOTANE,TOPOTECAN HYDROCHLORIDE,36,387,287,-4.97,0,0
MEGESTROL ACETATE,DASATINIB,3,219,121,-1.85,0,0
FULVESTRANT,TOPOTECAN HYDROCHLORIDE,60,45,287,0.71,0,1
FLUDARABINE BASE,TOPOTECAN HYDROCHLORIDE,48,107,287,-3.62,0,0
HYDROXYUREA,ERLOTINIB HYDROCHLORIDE,13,352,251,-4.67,0,0
LETROZOLE,TAMOXIFEN CITRATE,13,603,456,-5.05,0,0
TAMOXIFEN CITRATE,BORTEZOMIB,50,456,130,9.74,0,1
PRALATREXATE,CARMUSTINE,70,739,119,-1.73,0,0
LAPATINIB,CARMUSTINE,8,545,119,-4.29,0,0
TAMOXIFEN CITRATE,AZACYTIDINE,46,456,738,-1.63,0,0
DOCETAXEL,TOPOTECAN HYDROCHLORIDE,46,661,287,-5.61,0,0
ANASTROZOLE,AMIFOSTINE,30,659,391,0.23,0,1
HYDROXYUREA,BLEOMYCIN,66,352,493,-1.74,0,0
LETROZOLE,IMATINIB,30,603,577,3.23,0,1
PACLITAXEL,LAPATINIB,33,702,545,3.55,0,1
TRETINOIN,QUINACRINE HYDROCHLORIDE,53,30,268,-2.78,0,0
THALIDOMIDE,CARMUSTINE,53,349,119,0.89,0,1
IMATINIB,METHOXSALEN,55,577,356,1.37,0,1
METHOXSALEN,AMIFOSTINE,45,356,391,-1.69,0,0
CARMUSTINE,IXABEPILONE,5,119,362,-1.87,0,0
TOPOTECAN HYDROCHLORIDE,BORTEZOMIB,25,287,130,-4.85,0,0
PRALATREXATE,THALIDOMIDE,66,739,349,-3.53,0,0
TRETINOIN,HYDROXYUREA,14,30,352,-3.48,0,0
PACLITAXEL,BLEOMYCIN,57,702,493,8.91,0,1
TRETINOIN,MITOTANE,36,30,387,-1.65,0,0
METHOXSALEN,IMIQUIMOD,3,356,554,-1.54,0,0
TENIPOSIDE,METHOTREXATE,54,589,285,-3.63,0,0
CYTARABINE HYDROCHLORIDE,ANASTROZOLE,32,474,659,-2.48,0,0
RALOXIFENE,PAZOPANIB HYDROCHLORIDE,70,496,125,5.4,0,1
FULVESTRANT,METHOTREXATE,57,45,285,5.96,0,1
RALOXIFENE,MEGESTROL ACETATE,38,496,219,-0.29,0,0
LETROZOLE,BORTEZOMIB,4,603,130,3.02,0,1
PRALATREXATE,THALIDOMIDE,20,739,349,0.36,0,1
IMATINIB,MITOTANE,41,577,387,3.02,0,1
IMATINIB,MITOTANE,46,577,387,-2.52,0,0
CYTARABINE HYDROCHLORIDE,TAMOXIFEN CITRATE,30,474,456,-8.73,0,0
TAMOXIFEN CITRATE,PACLITAXEL,50,456,702,20.36,0,1
LETROZOLE,IXABEPILONE,18,603,362,1.1,0,1
IXABEPILONE,ARSENIC TRIOXIDE,57,362,112,-1.79,0,0
FLUDARABINE BASE,IMATINIB,37,107,577,3.22,0,1
TRETINOIN,AZACYTIDINE,29,30,738,-8.73,0,0
ABIRATERONE,FULVESTRANT,45,430,45,-1.6,0,0
DOCETAXEL,IXABEPILONE,12,661,362,2.86,0,1
TAMOXIFEN CITRATE,AMIFOSTINE,35,456,391,1.67,0,1
TRETINOIN,MITOTANE,20,30,387,1.24,0,1
PACLITAXEL,MITOTANE,30,702,387,6.15,0,1
CYTARABINE HYDROCHLORIDE,MERCAPTOPURINE,35,474,343,-7.68,0,0
ZOLEDRONIC ACID,CARMUSTINE,61,1,119,0.82,0,1
ANASTROZOLE,IMIQUIMOD,50,659,554,-0.83,0,0
LAPATINIB,HYDROXYUREA,66,545,352,13.62,0,1
FLUDARABINE BASE,PRALATREXATE,31,107,739,1.97,0,1
BLEOMYCIN,TOPOTECAN HYDROCHLORIDE,55,493,287,-0.48,0,0
AZACYTIDINE,METHOXSALEN,12,738,356,0.38,0,1
RALOXIFENE,PEMETREXED,55,496,498,-2.07,0,0
CYTARABINE HYDROCHLORIDE,DOCETAXEL,13,474,661,-2.35,0,0
TAMOXIFEN CITRATE,ANASTROZOLE,31,456,659,1.29,0,1
CELECOXIB,HYDROXYUREA,5,615,352,-0.64,0,0
MITOTANE,IMIQUIMOD,21,387,554,-4.21,0,0
NILOTINIB,MITOTANE,70,8,387,-1.81,0,0
RALOXIFENE,IXABEPILONE,48,496,362,-3.19,0,0
RALOXIFENE,CELECOXIB,39,496,615,-0.8,0,0
PACLITAXEL,AZACYTIDINE,41,702,738,-5.2,0,0
TAMOXIFEN CITRATE,DOCETAXEL,3,456,661,30.63,0,1
ALLOPURINOL,BORTEZOMIB,37,151,130,0.62,0,1
FLUDARABINE BASE,TOPOTECAN HYDROCHLORIDE,39,107,287,-6.06,0,0
DAUNORUBICIN HYDROCHLORIDE,METHOTREXATE,57,65,285,-4.37,0,0
TRETINOIN,ANASTROZOLE,14,30,659,-1.1,0,0
AZACYTIDINE,CARMUSTINE,38,738,119,-7.17,0,0
FULVESTRANT,DOCETAXEL,46,45,661,5.89,0,1
RALOXIFENE,PEMETREXED,18,496,498,-0.55,0,0
CYTARABINE HYDROCHLORIDE,ZOLEDRONIC ACID,53,474,1,-4.3,0,0
FULVESTRANT,METHOXSALEN,63,45,356,-7.6,0,0
METHOXSALEN,IXABEPILONE,13,356,362,3.29,0,1
ZOLEDRONIC ACID,BLEOMYCIN,50,1,493,-5.49,0,0
MITOXANTRONE,METHOTREXATE,18,398,285,5.64,0,1
ZOLEDRONIC ACID,THALIDOMIDE,5,1,349,4.59,0,1
CELECOXIB,ZOLEDRONIC ACID,32,615,1,4.49,0,1
CYTARABINE HYDROCHLORIDE,BORTEZOMIB,13,474,130,-5.08,0,0
CYTARABINE HYDROCHLORIDE,IMATINIB,21,474,577,1.75,0,1
MITOTANE,ARSENIC TRIOXIDE,38,387,112,-3.25,0,0
AZACYTIDINE,LAPATINIB,35,738,545,-7.76,0,0
THALIDOMIDE,AMIFOSTINE,60,349,391,-13.4,0,0
MITOTANE,FULVESTRANT,46,387,45,-0.21,0,0
MITOXANTRONE,BLEOMYCIN,19,398,493,-3.73,0,0
LAPATINIB,CARMUSTINE,20,545,119,-3.21,0,0
DOCETAXEL,BORTEZOMIB,25,661,130,-5.84,0,0
BLEOMYCIN,TOPOTECAN HYDROCHLORIDE,48,493,287,-4.49,0,0
SORAFENIB,CARMUSTINE,31,142,119,-5.82,0,0
FLUDARABINE BASE,IMATINIB,60,107,577,-4.31,0,0
LAPATINIB,PRALATREXATE,32,545,739,2.7,0,1
TAMOXIFEN CITRATE,MERCAPTOPURINE,18,456,343,-5.21,0,0
NILOTINIB,IMIQUIMOD,21,8,554,2.33,0,1
RALOXIFENE,METHOTREXATE,29,496,285,0.78,0,1
LETROZOLE,IMATINIB,52,603,577,0.2,0,1
SORAFENIB,ARSENIC TRIOXIDE,63,142,112,-2.8,0,0
TRETINOIN,BORTEZOMIB,31,30,130,-1.9,0,0
IMATINIB,QUINACRINE HYDROCHLORIDE,46,577,268,-7.02,0,0
PACLITAXEL,BLEOMYCIN,21,702,493,-4.86,0,0
DOCETAXEL,METHOTREXATE,12,661,285,1.22,0,1
IMATINIB,SUNITINIB,54,577,727,-4.42,0,0
ZOLEDRONIC ACID,ERLOTINIB HYDROCHLORIDE,42,1,251,-0.32,0,0
NILOTINIB,MITOTANE,45,8,387,4.2,0,1
RALOXIFENE,MITOTANE,60,496,387,-4.89,0,0
HYDROXYUREA,CARMUSTINE,54,352,119,-3.39,0,0
FLUDARABINE BASE,TOPOTECAN HYDROCHLORIDE,29,107,287,2.28,0,1
TOPOTECAN HYDROCHLORIDE,ARSENIC TRIOXIDE,53,287,112,1.21,0,1
RALOXIFENE,NILOTINIB,12,496,8,7.44,0,1
SUNITINIB,IMIQUIMOD,53,727,554,-1.81,0,0
CELECOXIB,PRALATREXATE,42,615,739,3.49,0,1
CELECOXIB,CARMUSTINE,14,615,119,-2.23,0,0
SORAFENIB,CARMUSTINE,14,142,119,-2.66,0,0
RALOXIFENE,TENIPOSIDE,52,496,589,3.68,0,1
IMATINIB,ALLOPURINOL,70,577,151,4.97,0,1
TAMOXIFEN CITRATE,DASATINIB,45,456,121,0.07,0,1
PACLITAXEL,AZACYTIDINE,14,702,738,-1.87,0,0
ZOLEDRONIC ACID,THALIDOMIDE,8,1,349,-0.95,0,0
FULVESTRANT,TOPOTECAN HYDROCHLORIDE,35,45,287,-0.91,0,0
ZOLEDRONIC ACID,ERLOTINIB HYDROCHLORIDE,73,1,251,-1.1,0,0
TRETINOIN,PACLITAXEL,61,30,702,19.77,0,1
ANASTROZOLE,AMIFOSTINE,31,659,391,2.3,0,1
CELECOXIB,CYTARABINE HYDROCHLORIDE,50,615,474,-10.78,0,0
AMIFOSTINE,ARSENIC TRIOXIDE,63,391,112,2.6,0,1
IMIQUIMOD,AMIFOSTINE,5,554,391,2.29,0,1
CYTARABINE HYDROCHLORIDE,SORAFENIB,33,474,142,2.53,0,1
SORAFENIB,ARSENIC TRIOXIDE,25,142,112,2.66,0,1
LOMUSTINE,BLEOMYCIN,71,566,493,-1.35,0,0
LAPATINIB,AMIFOSTINE,54,545,391,-5.06,0,0
IMATINIB,AMIFOSTINE,25,577,391,2.19,0,1
HYDROXYUREA,BLEOMYCIN,46,352,493,0.39,0,1
RALOXIFENE,CYTARABINE HYDROCHLORIDE,14,496,474,-1.93,0,0
RALOXIFENE,GEFITINIB,61,496,655,-0.13,0,0
ZOLEDRONIC ACID,TOPOTECAN HYDROCHLORIDE,33,1,287,-0.3,0,0
HYDROXYUREA,BLEOMYCIN,32,352,493,-4.6,0,0
PACLITAXEL,BORTEZOMIB,30,702,130,6.15,0,1
TRETINOIN,HYDROXYUREA,55,30,352,-1.19,0,0
HYDROXYUREA,TOPOTECAN HYDROCHLORIDE,30,352,287,3.73,0,1
SUNITINIB,ERLOTINIB HYDROCHLORIDE,20,727,251,0.81,0,1
METHOTREXATE,TAMOXIFEN CITRATE,20,285,456,4.59,0,1
CYTARABINE HYDROCHLORIDE,DOCETAXEL,48,474,661,-3.08,0,0
TAMOXIFEN CITRATE,THALIDOMIDE,35,456,349,-3.85,0,0
FULVESTRANT,AMIFOSTINE,50,45,391,-0.31,0,0
DASATINIB,ARSENIC TRIOXIDE,61,121,112,-0.5,0,0
RALOXIFENE,DOCETAXEL,32,496,661,1.87,0,1
NILOTINIB,CARMUSTINE,4,8,119,-10.8,0,0
FULVESTRANT,IMIQUIMOD,48,45,554,1.59,0,1
BLEOMYCIN,CARMUSTINE,14,493,119,-2.89,0,0
BLEOMYCIN,ANASTROZOLE,48,493,659,-2.37,0,0
FLUDARABINE BASE,ARSENIC TRIOXIDE,3,107,112,-3.45,0,0
LAPATINIB,ZOLEDRONIC ACID,18,545,1,0.63,0,1
ZOLEDRONIC ACID,METHOXSALEN,57,1,356,-2.38,0,0
AMIFOSTINE,IXABEPILONE,46,391,362,1.01,0,1
MITOTANE,FULVESTRANT,53,387,45,-0.68,0,0
TRETINOIN,HYDROXYUREA,5,30,352,-4.95,0,0
SUNITINIB,ZOLEDRONIC ACID,71,727,1,2.2,0,1
LAPATINIB,SUNITINIB,52,545,727,-5.87,0,0
AZACYTIDINE,MERCAPTOPURINE,61,738,343,-7.21,0,0
LENALIDOMIDE,BLEOMYCIN,71,425,493,-1.41,0,0
NILOTINIB,ZOLEDRONIC ACID,13,8,1,1.07,0,1
PACLITAXEL,AZACYTIDINE,66,702,738,0.44,0,1
AZACYTIDINE,AMIFOSTINE,21,738,391,0.86,0,1
FULVESTRANT,IMIQUIMOD,30,45,554,3.34,0,1
DAUNORUBICIN HYDROCHLORIDE,METHOTREXATE,70,65,285,-5.03,0,0
TENIPOSIDE,BLEOMYCIN,30,589,493,7.5,0,1
IMIQUIMOD,AMIFOSTINE,18,554,391,-0.02,0,0
RALOXIFENE,CABAZITAXEL,57,496,747,12.21,0,1
DASATINIB,AMIFOSTINE,39,121,391,-2.29,0,0
ANASTROZOLE,MERCAPTOPURINE,50,659,343,-3.72,0,0
DOCETAXEL,METHOXSALEN,54,661,356,-7.33,0,0
LETROZOLE,IMATINIB,5,603,577,-1.89,0,0
LOMUSTINE,BLEOMYCIN,73,566,493,0.76,0,1
SUNITINIB,QUINACRINE HYDROCHLORIDE,71,727,268,0.56,0,1
TAMOXIFEN CITRATE,IMATINIB,21,456,577,8.02,0,1
5-FU,AMIFOSTINE,61,663,391,-1.77,0,0
FLUDARABINE BASE,DASATINIB,13,107,121,2.26,0,1
HYDROXYUREA,IMIQUIMOD,61,352,554,-0.31,0,0
FLUDARABINE BASE,IXABEPILONE,13,107,362,-1.75,0,0
SUNITINIB,ANASTROZOLE,25,727,659,-5.84,0,0
FULVESTRANT,ARSENIC TRIOXIDE,52,45,112,-7.83,0,0
LETROZOLE,SUNITINIB,25,603,727,-0.5,0,0
PACLITAXEL,IXABEPILONE,31,702,362,4.39,0,1
LETROZOLE,CELECOXIB,17,603,615,13.56,0,1
HYDROXYUREA,THALIDOMIDE,38,352,349,0.48,0,1
LETROZOLE,METHOTREXATE,29,603,285,10.37,0,1
ANASTROZOLE,DOCETAXEL,12,659,661,1.51,0,1
SORAFENIB,ALLOPURINOL,3,142,151,-6.66,0,0
CELECOXIB,DASATINIB,45,615,121,-0.31,0,0
MITOXANTRONE,DASATINIB,13,398,121,-7.6,0,0
PRALATREXATE,MERCAPTOPURINE,45,739,343,-2.0,0,0
AZACYTIDINE,ZOLEDRONIC ACID,53,738,1,-3.44,0,0
NILOTINIB,AZACYTIDINE,36,8,738,-3.19,0,0
CYTARABINE HYDROCHLORIDE,ZOLEDRONIC ACID,45,474,1,-2.36,0,0
SUNITINIB,ERLOTINIB HYDROCHLORIDE,29,727,251,6.27,0,1
TRETINOIN,AZACYTIDINE,8,30,738,-4.42,0,0
FLUDARABINE BASE,SUNITINIB,42,107,727,-1.14,0,0
RALOXIFENE,PACLITAXEL,50,496,702,4.76,0,1
CELECOXIB,TAMOXIFEN CITRATE,8,615,456,-0.78,0,0
RALOXIFENE,GEFITINIB,16,496,655,-2.14,0,0
LAPATINIB,QUINACRINE HYDROCHLORIDE,4,545,268,4.19,0,1
IMATINIB,SORAFENIB,52,577,142,2.05,0,1
MITOXANTRONE,DASATINIB,46,398,121,-6.63,0,0
CELECOXIB,FULVESTRANT,12,615,45,-0.67,0,0
TRETINOIN,IXABEPILONE,18,30,362,3.31,0,1
PRALATREXATE,QUINACRINE HYDROCHLORIDE,53,739,268,-2.21,0,0
QUINACRINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,13,268,287,-0.02,0,0
THALIDOMIDE,ARSENIC TRIOXIDE,5,349,112,-2.19,0,0
CYTARABINE HYDROCHLORIDE,TRETINOIN,35,474,30,2.3,0,1
ANASTROZOLE,ALLOPURINOL,4,659,151,0.73,0,1
DOCETAXEL,ZOLEDRONIC ACID,42,661,1,2.94,0,1
CELECOXIB,SUNITINIB,45,615,727,0.01,0,1
ZOLEDRONIC ACID,THALIDOMIDE,32,1,349,-2.54,0,0
PRALATREXATE,THALIDOMIDE,29,739,349,3.08,0,1
CYTARABINE HYDROCHLORIDE,DOCETAXEL,17,474,661,2.15,0,1
CELECOXIB,IMATINIB,19,615,577,-4.1,0,0
DASATINIB,SORAFENIB,50,121,142,-4.63,0,0
THALIDOMIDE,METHOXSALEN,36,349,356,-3.84,0,0
AZACYTIDINE,THALIDOMIDE,17,738,349,-0.99,0,0
ANASTROZOLE,AZACYTIDINE,45,659,738,-1.94,0,0
RALOXIFENE,ANASTROZOLE,8,496,659,-1.66,0,0
BLEOMYCIN,METHOTREXATE,17,493,285,-6.29,0,0
METHOTREXATE,IXABEPILONE,8,285,362,-4.39,0,0
RALOXIFENE,RUXOLITINIB,32,496,323,2.42,0,1
DOCETAXEL,METHOTREXATE,52,661,285,-3.66,0,0
CYTARABINE HYDROCHLORIDE,ANASTROZOLE,16,474,659,-1.33,0,0
NILOTINIB,IMIQUIMOD,48,8,554,-1.76,0,0
MITOTANE,METHOXSALEN,53,387,356,-2.66,0,0
TRETINOIN,LAPATINIB,39,30,545,-3.29,0,0
FLUDARABINE BASE,FULVESTRANT,14,107,45,2.26,0,1
NILOTINIB,BORTEZOMIB,45,8,130,-7.49,0,0
QUINACRINE HYDROCHLORIDE,CARMUSTINE,4,268,119,1.12,0,1
AMIFOSTINE,BORTEZOMIB,29,391,130,1.91,0,1
TAMOXIFEN CITRATE,NILOTINIB,57,456,8,3.42,0,1
METHOXSALEN,CARMUSTINE,41,356,119,7.06,0,1
TAMOXIFEN CITRATE,HYDROXYUREA,31,456,352,4.81,0,1
DOCETAXEL,METHOTREXATE,54,661,285,4.57,0,1
ANASTROZOLE,BORTEZOMIB,50,659,130,4.28,0,1
TRETINOIN,FULVESTRANT,19,30,45,-1.79,0,0
FLUDARABINE BASE,METHOXSALEN,42,107,356,-0.5,0,0
NILOTINIB,ALLOPURINOL,50,8,151,2.63,0,1
CELECOXIB,ERLOTINIB HYDROCHLORIDE,38,615,251,0.83,0,1
TRETINOIN,ZOLEDRONIC ACID,70,30,1,1.75,0,1
RALOXIFENE,BORTEZOMIB,25,496,130,3.61,0,1
AZACYTIDINE,CARMUSTINE,70,738,119,-7.53,0,0
LAPATINIB,QUINACRINE HYDROCHLORIDE,50,545,268,-7.22,0,0
MITOTANE,IXABEPILONE,33,387,362,1.92,0,1
RALOXIFENE,CRIZOTINIB,63,496,476,-1.14,0,0
DASATINIB,MITOTANE,54,121,387,-5.62,0,0
FLUDARABINE BASE,BORTEZOMIB,55,107,130,-3.39,0,0
MITOTANE,QUINACRINE HYDROCHLORIDE,48,387,268,-8.49,0,0
PACLITAXEL,ANASTROZOLE,52,702,659,-1.88,0,0
LAPATINIB,AMIFOSTINE,14,545,391,-1.12,0,0
IXABEPILONE,ARSENIC TRIOXIDE,70,362,112,0.06,0,1
5-FU,METHOTREXATE,48,663,285,-4.74,0,0
AZACYTIDINE,PRALATREXATE,57,738,739,13.82,0,1
CYTARABINE HYDROCHLORIDE,BORTEZOMIB,53,474,130,-1.89,0,0
SUNITINIB,METHOXSALEN,39,727,356,-2.64,0,0
ALLOPURINOL,QUINACRINE HYDROCHLORIDE,57,151,268,1.37,0,1
CYTARABINE HYDROCHLORIDE,IMATINIB,19,474,577,-10.98,0,0
IXABEPILONE,ARSENIC TRIOXIDE,5,362,112,-7.77,0,0
CYTARABINE HYDROCHLORIDE,AZACYTIDINE,41,474,738,-6.01,0,0
