Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
DOXORUBICIN,SORAFENIB,4,655,657,3.0125,0,1
DOXORUBICIN,SUNITINIB,4,655,667,2.4725,0,1
ERLOTINIB,BORTEZOMIB,4,529,710,-1.482,0,0
ERLOTINIB,DASATINIB,4,529,495,-7.1625,0,0
ERLOTINIB,GELDANAMYCIN,4,529,631,0.5625,0,1
ERLOTINIB,SORAFENIB,4,529,657,7.4475,0,1
ERLOTINIB,TOPOTECAN,4,529,555,-1.5525,0,0
ETOPOSIDE,BORTEZOMIB,4,595,710,1.0375,0,1
ETOPOSIDE,DASATINIB,4,595,495,-6.1825,0,0
ETOPOSIDE,ERLOTINIB,4,595,529,-3.4025,0,0
ETOPOSIDE,GELDANAMYCIN,4,595,631,9.48,0,1
ETOPOSIDE,LAPATINIB,4,595,324,-7.465,0,0
ETOPOSIDE,SORAFENIB,4,595,657,3.45,0,1
ETOPOSIDE,SUNITINIB,4,595,667,-3.61,0,0
GELDANAMYCIN,SORAFENIB,4,631,657,11.4225,0,1
GELDANAMYCIN,TOPOTECAN,4,631,555,6.8175,0,1
GEMCITABINE,BORTEZOMIB,4,320,710,-1.065,0,0
GEMCITABINE,DASATINIB,4,320,495,-6.0825,0,0
GEMCITABINE,ERLOTINIB,4,320,529,-3.1875,0,0
GEMCITABINE,GELDANAMYCIN,4,320,631,-2.25,0,0
GEMCITABINE,LAPATINIB,4,320,324,-6.8175,0,0
GEMCITABINE,SORAFENIB,4,320,657,-3.0075,0,0
GEMCITABINE,SUNITINIB,4,320,667,2.5025,0,1
LAPATINIB,BORTEZOMIB,4,324,710,-2.298,0,0
LAPATINIB,DASATINIB,4,324,495,-7.2475,0,0
LAPATINIB,ERLOTINIB,4,324,529,-6.476,0,0
LAPATINIB,GELDANAMYCIN,4,324,631,-0.7425,0,0
LAPATINIB,SORAFENIB,4,324,657,6.732,0,1
LAPATINIB,TOPOTECAN,4,324,555,-6.648,0,0
METFORMIN,BORTEZOMIB,4,425,710,0.0925,0,1
METFORMIN,DASATINIB,4,425,495,-0.3225,0,0
METFORMIN,ERLOTINIB,4,425,529,2.1575,0,1
METFORMIN,GELDANAMYCIN,4,425,631,5.2725,0,1
METFORMIN,LAPATINIB,4,425,324,4.675,0,1
METHOTREXATE,BORTEZOMIB,4,737,710,-4.42,0,0
METHOTREXATE,DASATINIB,4,737,495,-3.73,0,0
METHOTREXATE,ERLOTINIB,4,737,529,-2.822,0,0
METHOTREXATE,GELDANAMYCIN,4,737,631,2.065,0,1
METHOTREXATE,LAPATINIB,4,737,324,-7.1775,0,0
METHOTREXATE,SORAFENIB,4,737,657,-2.0675,0,0
METHOTREXATE,SUNITINIB,4,737,667,1.8275,0,1
PACLITAXEL,BORTEZOMIB,4,477,710,-0.322,0,0
PACLITAXEL,DASATINIB,4,477,495,0.946,0,1
PACLITAXEL,ERLOTINIB,4,477,529,-2.71,0,0
PACLITAXEL,GELDANAMYCIN,4,477,631,6.1075,0,1
PACLITAXEL,LAPATINIB,4,477,324,-5.414,0,0
PACLITAXEL,SORAFENIB,4,477,657,1.31,0,1
PACLITAXEL,SUNITINIB,4,477,667,4.466,0,1
SUNITINIB,BORTEZOMIB,4,667,710,5.878,0,1
SUNITINIB,DASATINIB,4,667,495,5.415,0,1
SUNITINIB,ERLOTINIB,4,667,529,11.94,0,1
SUNITINIB,GELDANAMYCIN,4,667,631,16.2225,0,1
SUNITINIB,LAPATINIB,4,667,324,8.6025,0,1
SUNITINIB,SORAFENIB,4,667,657,22.895,0,1
SUNITINIB,TOPOTECAN,4,667,555,-2.086,0,0
TOPOTECAN,SORAFENIB,4,555,657,-2.67,0,0
VINBLASTINE,DASATINIB,4,730,495,-4.5475,0,0
VINBLASTINE,ERLOTINIB,4,730,529,0.1475,0,1
VINBLASTINE,LAPATINIB,4,730,324,-7.375,0,0
VINBLASTINE,SORAFENIB,4,730,657,5.085,0,1
VINBLASTINE,SUNITINIB,4,730,667,5.12,0,1
VINORELBINE,BORTEZOMIB,4,380,710,-1.8475,0,0
VINORELBINE,DASATINIB,4,380,495,4.7025,0,1
VINORELBINE,ERLOTINIB,4,380,529,-4.85,0,0
VINORELBINE,GELDANAMYCIN,4,380,631,6.9575,0,1
VINORELBINE,LAPATINIB,4,380,324,-3.7925,0,0
VINORELBINE,SORAFENIB,4,380,657,5.285,0,1
VINORELBINE,SUNITINIB,4,380,667,4.8925,0,1
5-FU,BORTEZOMIB,31,400,710,-4.092,0,0
5-FU,DASATINIB,31,400,495,-4.04,0,0
5-FU,ERLOTINIB,31,400,529,0.434,0,1
5-FU,GELDANAMYCIN,31,400,631,-3.4875,0,0
5-FU,LAPATINIB,31,400,324,-3.176,0,0
5-FU,SORAFENIB,31,400,657,-3.528,0,0
5-FU,SUNITINIB,31,400,667,0.552,0,1
BORTEZOMIB,DASATINIB,31,710,495,0.12,0,1
BORTEZOMIB,GELDANAMYCIN,31,710,631,1.6025,0,1
BORTEZOMIB,SORAFENIB,31,710,657,2.605,0,1
BORTEZOMIB,TOPOTECAN,31,710,555,0.0825,0,1
DASATINIB,GELDANAMYCIN,31,495,631,-2.9,0,0
DASATINIB,SORAFENIB,31,495,657,1.874,0,1
DASATINIB,TOPOTECAN,31,495,555,-2.314,0,0
DEXAMETHASONE,BORTEZOMIB,31,481,710,0.5375,0,1
DEXAMETHASONE,DASATINIB,31,481,495,-3.3525,0,0
DEXAMETHASONE,ERLOTINIB,31,481,529,-5.1825,0,0
DEXAMETHASONE,GELDANAMYCIN,31,481,631,1.68,0,1
DEXAMETHASONE,LAPATINIB,31,481,324,-2.665,0,0
DEXAMETHASONE,SORAFENIB,31,481,657,3.17,0,1
DEXAMETHASONE,SUNITINIB,31,481,667,9.4675,0,1
DOXORUBICIN,BORTEZOMIB,31,655,710,-1.27,0,0
DOXORUBICIN,DASATINIB,31,655,495,0.685,0,1
DOXORUBICIN,ERLOTINIB,31,655,529,2.825,0,1
DOXORUBICIN,GELDANAMYCIN,31,655,631,-3.5475,0,0
DOXORUBICIN,LAPATINIB,31,655,324,3.725,0,1
DOXORUBICIN,SORAFENIB,31,655,657,-2.0825,0,0
DOXORUBICIN,SUNITINIB,31,655,667,-1.33,0,0
ERLOTINIB,BORTEZOMIB,31,529,710,-0.302,0,0
ERLOTINIB,DASATINIB,31,529,495,4.12,0,1
ERLOTINIB,GELDANAMYCIN,31,529,631,4.6025,0,1
ERLOTINIB,SORAFENIB,31,529,657,4.9025,0,1
ERLOTINIB,TOPOTECAN,31,529,555,5.2625,0,1
ETOPOSIDE,BORTEZOMIB,31,595,710,-3.56,0,0
ETOPOSIDE,DASATINIB,31,595,495,-4.47,0,0
ETOPOSIDE,ERLOTINIB,31,595,529,6.01,0,1
ETOPOSIDE,GELDANAMYCIN,31,595,631,-1.7025,0,0
ETOPOSIDE,LAPATINIB,31,595,324,-1.155,0,0
ETOPOSIDE,SORAFENIB,31,595,657,-1.305,0,0
ETOPOSIDE,SUNITINIB,31,595,667,-2.565,0,0
GELDANAMYCIN,SORAFENIB,31,631,657,6.8425,0,1
GELDANAMYCIN,TOPOTECAN,31,631,555,-2.6775,0,0
GEMCITABINE,BORTEZOMIB,31,320,710,-0.2675,0,0
GEMCITABINE,DASATINIB,31,320,495,-0.82,0,0
GEMCITABINE,ERLOTINIB,31,320,529,2.61,0,1
GEMCITABINE,GELDANAMYCIN,31,320,631,-2.4325,0,0
GEMCITABINE,LAPATINIB,31,320,324,-3.3025,0,0
GEMCITABINE,SORAFENIB,31,320,657,1.3825,0,1
GEMCITABINE,SUNITINIB,31,320,667,5.205,0,1
LAPATINIB,BORTEZOMIB,31,324,710,0.646,0,1
LAPATINIB,DASATINIB,31,324,495,-1.7875,0,0
LAPATINIB,ERLOTINIB,31,324,529,1.14,0,1
LAPATINIB,GELDANAMYCIN,31,324,631,3.2825,0,1
LAPATINIB,SORAFENIB,31,324,657,10.48,0,1
LAPATINIB,TOPOTECAN,31,324,555,-0.78,0,0
METFORMIN,BORTEZOMIB,31,425,710,0.295,0,1
METFORMIN,DASATINIB,31,425,495,-2.505,0,0
METFORMIN,ERLOTINIB,31,425,529,3.735,0,1
METFORMIN,GELDANAMYCIN,31,425,631,-0.0725,0,0
METFORMIN,LAPATINIB,31,425,324,2.37,0,1
METFORMIN,SORAFENIB,31,425,657,4.4975,0,1
METFORMIN,SUNITINIB,31,425,667,4.03,0,1
METHOTREXATE,BORTEZOMIB,31,737,710,-1.894,0,0
METHOTREXATE,DASATINIB,31,737,495,-3.695,0,0
METHOTREXATE,ERLOTINIB,31,737,529,1.278,0,1
METHOTREXATE,GELDANAMYCIN,31,737,631,-3.07,0,0
METHOTREXATE,LAPATINIB,31,737,324,1.7025,0,1
METHOTREXATE,SORAFENIB,31,737,657,1.465,0,1
METHOTREXATE,SUNITINIB,31,737,667,-0.7825,0,0
PACLITAXEL,BORTEZOMIB,31,477,710,-0.754,0,0
PACLITAXEL,DASATINIB,31,477,495,-2.21,0,0
PACLITAXEL,ERLOTINIB,31,477,529,0.298,0,1
PACLITAXEL,GELDANAMYCIN,31,477,631,-1.0175,0,0
PACLITAXEL,LAPATINIB,31,477,324,2.17,0,1
PACLITAXEL,SORAFENIB,31,477,657,0.2075,0,1
PACLITAXEL,SUNITINIB,31,477,667,-0.37,0,0
SUNITINIB,BORTEZOMIB,31,667,710,2.596,0,1
SUNITINIB,DASATINIB,31,667,495,12.595,0,1
SUNITINIB,ERLOTINIB,31,667,529,9.406,0,1
SUNITINIB,GELDANAMYCIN,31,667,631,10.915,0,1
SUNITINIB,LAPATINIB,31,667,324,15.2675,0,1
SUNITINIB,SORAFENIB,31,667,657,5.822,0,1
SUNITINIB,TOPOTECAN,31,667,555,-2.71,0,0
TOPOTECAN,SORAFENIB,31,555,657,4.3875,0,1
VINBLASTINE,BORTEZOMIB,31,730,710,-2.97,0,0
VINBLASTINE,DASATINIB,31,730,495,-1.035,0,0
VINBLASTINE,ERLOTINIB,31,730,529,5.9625,0,1
VINBLASTINE,GELDANAMYCIN,31,730,631,-8.8675,0,0
VINBLASTINE,LAPATINIB,31,730,324,0.7125,0,1
VINBLASTINE,SORAFENIB,31,730,657,5.0675,0,1
VINBLASTINE,SUNITINIB,31,730,667,3.535,0,1
VINORELBINE,BORTEZOMIB,31,380,710,-2.135,0,0
VINORELBINE,DASATINIB,31,380,495,-7.935,0,0
VINORELBINE,ERLOTINIB,31,380,529,5.7625,0,1
VINORELBINE,GELDANAMYCIN,31,380,631,-1.3525,0,0
VINORELBINE,LAPATINIB,31,380,324,-6.945,0,0
VINORELBINE,SORAFENIB,31,380,657,-12.9325,0,0
VINORELBINE,SUNITINIB,31,380,667,-5.1925,0,0
5-FU,BORTEZOMIB,13,400,710,-0.6125,0,0
5-FU,DASATINIB,13,400,495,-1.5975,0,0
5-FU,ERLOTINIB,13,400,529,1.24,0,1
5-FU,GELDANAMYCIN,13,400,631,1.755,0,1
5-FU,LAPATINIB,13,400,324,-1.7475,0,0
5-FU,SORAFENIB,13,400,657,4.54,0,1
5-FU,SUNITINIB,13,400,667,3.75,0,1
BORTEZOMIB,DASATINIB,13,710,495,2.1175,0,1
BORTEZOMIB,GELDANAMYCIN,13,710,631,2.655,0,1
BORTEZOMIB,SORAFENIB,13,710,657,3.5825,0,1
BORTEZOMIB,TOPOTECAN,13,710,555,0.5925,0,1
DASATINIB,GELDANAMYCIN,13,495,631,1.94,0,1
DASATINIB,SORAFENIB,13,495,657,5.2525,0,1
DASATINIB,TOPOTECAN,13,495,555,-1.555,0,0
DEXAMETHASONE,BORTEZOMIB,13,481,710,4.8025,0,1
DEXAMETHASONE,DASATINIB,13,481,495,1.85,0,1
DEXAMETHASONE,ERLOTINIB,13,481,529,2.6875,0,1
DEXAMETHASONE,GELDANAMYCIN,13,481,631,6.765,0,1
DEXAMETHASONE,LAPATINIB,13,481,324,0.49,0,1
DEXAMETHASONE,SORAFENIB,13,481,657,4.2075,0,1
DEXAMETHASONE,SUNITINIB,13,481,667,0.5275,0,1
DOXORUBICIN,BORTEZOMIB,13,655,710,0.4375,0,1
DOXORUBICIN,DASATINIB,13,655,495,2.9125,0,1
DOXORUBICIN,ERLOTINIB,13,655,529,-0.035,0,0
DOXORUBICIN,GELDANAMYCIN,13,655,631,2.465,0,1
DOXORUBICIN,LAPATINIB,13,655,324,-0.0175,0,0
DOXORUBICIN,SORAFENIB,13,655,657,-0.4175,0,0
DOXORUBICIN,SUNITINIB,13,655,667,-3.4575,0,0
ERLOTINIB,BORTEZOMIB,13,529,710,2.925,0,1
ERLOTINIB,DASATINIB,13,529,495,-1.11,0,0
ERLOTINIB,GELDANAMYCIN,13,529,631,-0.6875,0,0
ERLOTINIB,SORAFENIB,13,529,657,6.1125,0,1
ERLOTINIB,TOPOTECAN,13,529,555,9.5475,0,1
ETOPOSIDE,BORTEZOMIB,13,595,710,0.8725,0,1
ETOPOSIDE,DASATINIB,13,595,495,1.97,0,1
ETOPOSIDE,ERLOTINIB,13,595,529,5.9475,0,1
ETOPOSIDE,GELDANAMYCIN,13,595,631,2.015,0,1
ETOPOSIDE,LAPATINIB,13,595,324,2.99,0,1
ETOPOSIDE,SORAFENIB,13,595,657,2.575,0,1
ETOPOSIDE,SUNITINIB,13,595,667,3.04,0,1
GELDANAMYCIN,SORAFENIB,13,631,657,1.7125,0,1
GELDANAMYCIN,TOPOTECAN,13,631,555,3.1725,0,1
GEMCITABINE,BORTEZOMIB,13,320,710,-1.0525,0,0
GEMCITABINE,DASATINIB,13,320,495,6.1925,0,1
GEMCITABINE,ERLOTINIB,13,320,529,4.485,0,1
GEMCITABINE,GELDANAMYCIN,13,320,631,0.7725,0,1
GEMCITABINE,LAPATINIB,13,320,324,1.43,0,1
GEMCITABINE,SORAFENIB,13,320,657,-4.9275,0,0
GEMCITABINE,SUNITINIB,13,320,667,-7.3025,0,0
LAPATINIB,BORTEZOMIB,13,324,710,4.835,0,1
LAPATINIB,DASATINIB,13,324,495,-1.105,0,0
LAPATINIB,ERLOTINIB,13,324,529,-3.485,0,0
LAPATINIB,GELDANAMYCIN,13,324,631,0.18,0,1
LAPATINIB,SORAFENIB,13,324,657,8.735,0,1
LAPATINIB,TOPOTECAN,13,324,555,2.37,0,1
METFORMIN,BORTEZOMIB,13,425,710,0.385,0,1
METFORMIN,DASATINIB,13,425,495,1.72,0,1
METFORMIN,ERLOTINIB,13,425,529,0.1475,0,1
METFORMIN,GELDANAMYCIN,13,425,631,-0.85,0,0
METFORMIN,LAPATINIB,13,425,324,-0.365,0,0
METFORMIN,SORAFENIB,13,425,657,7.2075,0,1
METFORMIN,SUNITINIB,13,425,667,5.08,0,1
METHOTREXATE,BORTEZOMIB,13,737,710,-1.065,0,0
METHOTREXATE,DASATINIB,13,737,495,0.715,0,1
METHOTREXATE,ERLOTINIB,13,737,529,0.2025,0,1
METHOTREXATE,GELDANAMYCIN,13,737,631,-2.965,0,0
METHOTREXATE,LAPATINIB,13,737,324,-3.245,0,0
METHOTREXATE,SORAFENIB,13,737,657,1.4175,0,1
METHOTREXATE,SUNITINIB,13,737,667,-8.47,0,0
PACLITAXEL,BORTEZOMIB,13,477,710,-2.4425,0,0
PACLITAXEL,DASATINIB,13,477,495,6.08,0,1
PACLITAXEL,ERLOTINIB,13,477,529,2.185,0,1
PACLITAXEL,GELDANAMYCIN,13,477,631,1.305,0,1
PACLITAXEL,LAPATINIB,13,477,324,3.81,0,1
PACLITAXEL,SORAFENIB,13,477,657,5.1225,0,1
PACLITAXEL,SUNITINIB,13,477,667,0.4075,0,1
SUNITINIB,BORTEZOMIB,13,667,710,6.465,0,1
SUNITINIB,DASATINIB,13,667,495,9.8525,0,1
SUNITINIB,ERLOTINIB,13,667,529,2.975,0,1
SUNITINIB,GELDANAMYCIN,13,667,631,5.5,0,1
SUNITINIB,LAPATINIB,13,667,324,6.3275,0,1
SUNITINIB,SORAFENIB,13,667,657,6.0525,0,1
SUNITINIB,TOPOTECAN,13,667,555,1.93,0,1
TOPOTECAN,SORAFENIB,13,555,657,6.7175,0,1
VINBLASTINE,BORTEZOMIB,13,730,710,1.0525,0,1
VINBLASTINE,DASATINIB,13,730,495,0.6725,0,1
VINBLASTINE,ERLOTINIB,13,730,529,18.405,0,1
VINBLASTINE,GELDANAMYCIN,13,730,631,1.78,0,1
VINBLASTINE,LAPATINIB,13,730,324,4.71,0,1
VINBLASTINE,SORAFENIB,13,730,657,22.4475,0,1
VINBLASTINE,SUNITINIB,13,730,667,3.0325,0,1
VINORELBINE,BORTEZOMIB,13,380,710,-0.0775,0,0
VINORELBINE,DASATINIB,13,380,495,3.1225,0,1
VINORELBINE,ERLOTINIB,13,380,529,3.8775,0,1
VINORELBINE,GELDANAMYCIN,13,380,631,0.535,0,1
VINORELBINE,LAPATINIB,13,380,324,1.495,0,1
VINORELBINE,SORAFENIB,13,380,657,6.1875,0,1
VINORELBINE,SUNITINIB,13,380,667,1.645,0,1
5-FU,BORTEZOMIB,7,400,710,-2.8075,0,0
5-FU,DASATINIB,7,400,495,-5.595,0,0
5-FU,ERLOTINIB,7,400,529,-6.75,0,0
5-FU,GELDANAMYCIN,7,400,631,-8.025,0,0
5-FU,LAPATINIB,7,400,324,-12.39,0,0
5-FU,SORAFENIB,7,400,657,4.18,0,1
5-FU,SUNITINIB,7,400,667,-6.9425,0,0
BORTEZOMIB,DASATINIB,7,710,495,3.1725,0,1
BORTEZOMIB,GELDANAMYCIN,7,710,631,-4.735,0,0
BORTEZOMIB,SORAFENIB,7,710,657,12.8375,0,1
BORTEZOMIB,TOPOTECAN,7,710,555,-3.8775,0,0
DASATINIB,GELDANAMYCIN,7,495,631,-3.9725,0,0
DASATINIB,SORAFENIB,7,495,657,15.495,0,1
DASATINIB,TOPOTECAN,7,495,555,-5.785,0,0
DEXAMETHASONE,BORTEZOMIB,7,481,710,-9.8325,0,0
DEXAMETHASONE,DASATINIB,7,481,495,-10.795,0,0
DEXAMETHASONE,ERLOTINIB,7,481,529,-9.1025,0,0
DEXAMETHASONE,GELDANAMYCIN,7,481,631,-7.1425,0,0
DEXAMETHASONE,LAPATINIB,7,481,324,-8.3625,0,0
DEXAMETHASONE,SORAFENIB,7,481,657,0.77,0,1
DEXAMETHASONE,SUNITINIB,7,481,667,-12.56,0,0
DOXORUBICIN,BORTEZOMIB,7,655,710,-1.925,0,0
DOXORUBICIN,DASATINIB,7,655,495,-0.395,0,0
DOXORUBICIN,ERLOTINIB,7,655,529,-3.635,0,0
DOXORUBICIN,GELDANAMYCIN,7,655,631,-5.7525,0,0
DOXORUBICIN,LAPATINIB,7,655,324,-5.7825,0,0
DOXORUBICIN,SORAFENIB,7,655,657,-5.1,0,0
DOXORUBICIN,SUNITINIB,7,655,667,-10.33,0,0
ERLOTINIB,BORTEZOMIB,7,529,710,2.2025,0,1
ERLOTINIB,DASATINIB,7,529,495,-11.77,0,0
ERLOTINIB,GELDANAMYCIN,7,529,631,-0.5175,0,0
ERLOTINIB,SORAFENIB,7,529,657,6.0225,0,1
ERLOTINIB,TOPOTECAN,7,529,555,1.14,0,1
ETOPOSIDE,BORTEZOMIB,7,595,710,5.8,0,1
ETOPOSIDE,DASATINIB,7,595,495,-4.7575,0,0
ETOPOSIDE,ERLOTINIB,7,595,529,0.3925,0,1
ETOPOSIDE,GELDANAMYCIN,7,595,631,0.35,0,1
ETOPOSIDE,LAPATINIB,7,595,324,-5.4825,0,0
ETOPOSIDE,SORAFENIB,7,595,657,4.67,0,1
ETOPOSIDE,SUNITINIB,7,595,667,-7.42,0,0
GELDANAMYCIN,SORAFENIB,7,631,657,3.9375,0,1
GELDANAMYCIN,TOPOTECAN,7,631,555,-3.045,0,0
GEMCITABINE,BORTEZOMIB,7,320,710,-4.07,0,0
GEMCITABINE,DASATINIB,7,320,495,-7.09,0,0
GEMCITABINE,ERLOTINIB,7,320,529,-1.2325,0,0
GEMCITABINE,GELDANAMYCIN,7,320,631,-7.94,0,0
GEMCITABINE,LAPATINIB,7,320,324,-7.365,0,0
GEMCITABINE,SORAFENIB,7,320,657,0.7375,0,1
GEMCITABINE,SUNITINIB,7,320,667,-12.7125,0,0
LAPATINIB,BORTEZOMIB,7,324,710,-0.0975,0,0
LAPATINIB,DASATINIB,7,324,495,-11.715,0,0
LAPATINIB,ERLOTINIB,7,324,529,-14.79,0,0
LAPATINIB,GELDANAMYCIN,7,324,631,-4.595,0,0
LAPATINIB,SORAFENIB,7,324,657,5.2025,0,1
LAPATINIB,TOPOTECAN,7,324,555,-3.5225,0,0
METFORMIN,BORTEZOMIB,7,425,710,-5.355,0,0
METFORMIN,DASATINIB,7,425,495,-5.8425,0,0
METFORMIN,ERLOTINIB,7,425,529,-7.2875,0,0
METFORMIN,GELDANAMYCIN,7,425,631,-3.9675,0,0
METFORMIN,LAPATINIB,7,425,324,-3.7975,0,0
METFORMIN,SORAFENIB,7,425,657,7.165,0,1
METFORMIN,SUNITINIB,7,425,667,-8.18,0,0
METHOTREXATE,BORTEZOMIB,7,737,710,-5.25,0,0
METHOTREXATE,DASATINIB,7,737,495,-8.095,0,0
METHOTREXATE,ERLOTINIB,7,737,529,-9.4,0,0
METHOTREXATE,GELDANAMYCIN,7,737,631,-12.14,0,0
METHOTREXATE,LAPATINIB,7,737,324,-16.58,0,0
METHOTREXATE,SORAFENIB,7,737,657,-0.79,0,0
METHOTREXATE,SUNITINIB,7,737,667,-14.845,0,0
PACLITAXEL,BORTEZOMIB,7,477,710,-5.615,0,0
PACLITAXEL,DASATINIB,7,477,495,-2.625,0,0
PACLITAXEL,ERLOTINIB,7,477,529,-10.1575,0,0
PACLITAXEL,GELDANAMYCIN,7,477,631,-5.0675,0,0
PACLITAXEL,LAPATINIB,7,477,324,-12.035,0,0
PACLITAXEL,SORAFENIB,7,477,657,2.3525,0,1
PACLITAXEL,SUNITINIB,7,477,667,-9.755,0,0
SUNITINIB,BORTEZOMIB,7,667,710,-10.915,0,0
SUNITINIB,DASATINIB,7,667,495,-5.3,0,0
SUNITINIB,ERLOTINIB,7,667,529,-7.7225,0,0
SUNITINIB,GELDANAMYCIN,7,667,631,-7.445,0,0
SUNITINIB,LAPATINIB,7,667,324,-5.9525,0,0
SUNITINIB,SORAFENIB,7,667,657,4.045,0,1
SUNITINIB,TOPOTECAN,7,667,555,-11.37,0,0
TOPOTECAN,SORAFENIB,7,555,657,-1.825,0,0
VINBLASTINE,BORTEZOMIB,7,730,710,-5.7225,0,0
VINBLASTINE,DASATINIB,7,730,495,-10.4175,0,0
VINBLASTINE,ERLOTINIB,7,730,529,-5.1375,0,0
VINBLASTINE,GELDANAMYCIN,7,730,631,-7.7825,0,0
VINBLASTINE,LAPATINIB,7,730,324,-14.1925,0,0
VINBLASTINE,SORAFENIB,7,730,657,5.42,0,1
VINBLASTINE,SUNITINIB,7,730,667,-13.325,0,0
VINORELBINE,BORTEZOMIB,7,380,710,-4.16,0,0
VINORELBINE,DASATINIB,7,380,495,-7.5325,0,0
VINORELBINE,ERLOTINIB,7,380,529,-8.145,0,0
VINORELBINE,GELDANAMYCIN,7,380,631,-5.6975,0,0
VINORELBINE,LAPATINIB,7,380,324,-13.3525,0,0
VINORELBINE,SORAFENIB,7,380,657,1.735,0,1
VINORELBINE,SUNITINIB,7,380,667,-12.245,0,0
METFORMIN,SORAFENIB,46,425,657,0.3125,0,1
METFORMIN,SUNITINIB,46,425,667,1.4075,0,1
VINORELBINE,DASATINIB,46,380,495,2.88,0,1
VINORELBINE,LAPATINIB,46,380,324,5.4925,0,1
VINORELBINE,SORAFENIB,46,380,657,-0.375,0,0
VINORELBINE,SUNITINIB,46,380,667,3.79,0,1
VINORELBINE,ERLOTINIB,39,380,529,-1.7875,0,0
VINORELBINE,ERLOTINIB,58,380,529,-3.22,0,0
METFORMIN,SORAFENIB,4,425,657,10.17,0,1
METFORMIN,SUNITINIB,4,425,667,13.21,0,1
VINBLASTINE,BORTEZOMIB,4,730,710,-8.2575,0,0
VINBLASTINE,GELDANAMYCIN,4,730,631,-4.535,0,0
CYTARABINE HYDROCHLORIDE,ARSENIC TRIOXIDE,60,561,173,-2.85,0,0
IMIQUIMOD,TOPOTECAN HYDROCHLORIDE,39,596,555,-3.18,0,0
LAPATINIB,BORTEZOMIB,40,324,710,-2.02,0,0
TRETINOIN,NILOTINIB,11,179,285,6.49,0,1
PEMETREXED,METHOTREXATE,39,275,737,-6.79,0,0
TRETINOIN,IMATINIB,29,179,438,-4.39,0,0
NILOTINIB,ARSENIC TRIOXIDE,31,285,173,-3.34,0,0
AZACYTIDINE,MITOTANE,68,77,489,3.95,0,1
IMATINIB,CARMUSTINE,28,438,227,0.29,0,1
FLUDARABINE BASE,LAPATINIB,40,67,324,0.87,0,1
SORAFENIB,THALIDOMIDE,5,657,172,-0.11,0,0
AZACYTIDINE,IXABEPILONE,2,77,444,-7.09,0,0
DOCETAXEL,ERLOTINIB HYDROCHLORIDE,36,722,529,-9.69,0,0
PACLITAXEL,ZOLEDRONIC ACID,28,477,542,1.56,0,1
MERCAPTOPURINE,ARSENIC TRIOXIDE,53,17,173,-9.65,0,0
DEXRAZOXANE,BLEOMYCIN,26,599,618,-1.76,0,0
QUINACRINE HYDROCHLORIDE,ARSENIC TRIOXIDE,11,157,173,-5.06,0,0
RALOXIFENE,5-FU,66,586,400,6.01,0,1
LETROZOLE,MERCAPTOPURINE,75,705,17,-6.97,0,0
METHOTREXATE,TOPOTECAN HYDROCHLORIDE,31,737,555,-2.54,0,0
CELECOXIB,TRETINOIN,67,273,179,-3.73,0,0
RALOXIFENE,TOPOTECAN HYDROCHLORIDE,25,586,555,-0.54,0,0
CYTARABINE HYDROCHLORIDE,SORAFENIB,57,561,657,-1.88,0,0
AZACYTIDINE,ARSENIC TRIOXIDE,61,77,173,1.96,0,1
BLEOMYCIN,ERLOTINIB HYDROCHLORIDE,4,618,529,-4.24,0,0
THALIDOMIDE,AMIFOSTINE,23,172,254,-4.06,0,0
PACLITAXEL,ARSENIC TRIOXIDE,53,477,173,0.77,0,1
MITOXANTRONE,AMIFOSTINE,4,108,254,9.82,0,1
METHOXSALEN,IXABEPILONE,64,373,444,0.45,0,1
BLEOMYCIN,ALLOPURINOL,1,618,76,-1.69,0,0
IMIQUIMOD,ERLOTINIB HYDROCHLORIDE,23,596,529,-1.05,0,0
TAMOXIFEN CITRATE,ALLOPURINOL,30,246,76,-3.71,0,0
ALLOPURINOL,ERLOTINIB HYDROCHLORIDE,75,76,529,0.48,0,1
PEMETREXED,ALLOPURINOL,55,275,76,-6.18,0,0
MITOTANE,ANASTROZOLE,39,489,47,-2.46,0,0
AZACYTIDINE,ARSENIC TRIOXIDE,45,77,173,-3.39,0,0
IXABEPILONE,BORTEZOMIB,45,444,710,1.03,0,1
LAPATINIB,PRALATREXATE,47,324,299,3.01,0,1
AZACYTIDINE,DASATINIB,49,77,495,-2.43,0,0
LAPATINIB,ERLOTINIB HYDROCHLORIDE,62,324,529,0.76,0,1
FULVESTRANT,AMIFOSTINE,57,426,254,0.01,0,1
TAMOXIFEN CITRATE,PACLITAXEL,18,246,477,0.5,0,1
CELECOXIB,FULVESTRANT,72,273,426,-2.53,0,0
AZACYTIDINE,DASATINIB,57,77,495,1.59,0,1
METHOTREXATE,ALLOPURINOL,66,737,76,0.86,0,1
FLUDARABINE BASE,THALIDOMIDE,47,67,172,1.48,0,1
MITOTANE,QUINACRINE HYDROCHLORIDE,17,489,157,-5.9,0,0
FLUDARABINE BASE,TRETINOIN,6,67,179,-6.43,0,0
FULVESTRANT,ALLOPURINOL,4,426,76,0.61,0,1
PACLITAXEL,METHOXSALEN,60,477,373,-9.45,0,0
